shapeid,partid,x,y
77,0,-9.814076301,53.41950104
77,0,-9.8251847,53.41669343
77,0,-9.847523567,53.40643952
77,0,-9.846913215,53.39935944
77,0,-9.860178189,53.39423249
77,0,-9.875396288,53.39520905
77,0,-9.881092903,53.40643952
77,0,-9.875721809,53.41543203
77,0,-9.856068489,53.42377351
77,0,-9.847523567,53.43374258
77,0,-9.86034095,53.43252188
77,0,-9.868072069,53.4274763
77,0,-9.874908007,53.42206452
77,0,-9.884755012,53.41950104
77,0,-9.893950976,53.42157624
77,0,-9.902333137,53.42523835
77,0,-9.91144772,53.42597077
77,0,-9.922678189,53.41950104
77,0,-9.925648567,53.40973542
77,0,-9.922759569,53.39842357
77,0,-9.922352668,53.38922761
77,0,-9.933216926,53.38540274
77,0,-9.944488085,53.38426341
77,0,-9.961415168,53.37958405
77,0,-10.00108802,53.37921784
77,0,-10.01414954,53.38125235
77,0,-10.02574622,53.38540274
77,0,-10.03595944,53.39374421
77,0,-10.04198157,53.40265534
77,0,-10.04930579,53.4098168
77,0,-10.06322181,53.41266511
77,0,-10.10350501,53.40843334
77,0,-10.12755286,53.40985749
77,0,-10.14175371,53.41950104
77,0,-10.14997311,53.41494375
77,0,-10.15802975,53.41282787
77,0,-10.17650306,53.41266511
77,0,-10.16759193,53.42877839
77,0,-10.15697181,53.43964265
77,0,-10.14224199,53.44570547
77,0,-10.12132728,53.44741446
77,0,-10.08315996,53.44261302
77,0,-10.06798255,53.44383373
77,0,-10.0529679,53.45359935
77,0,-10.0529679,53.46108633
77,0,-10.06456458,53.46198151
77,0,-10.07420814,53.46576569
77,0,-10.08165443,53.47235749
77,0,-10.08714759,53.48151276
77,0,-10.06533769,53.47919343
77,0,-10.04076087,53.47256094
77,0,-10.02057858,53.47044505
77,0,-10.01207435,53.48151276
77,0,-10.03184974,53.48029206
77,0,-10.0694067,53.48476797
77,0,-10.10728919,53.49445222
77,0,-10.12816321,53.50885651
77,0,-10.12913978,53.51520417
77,0,-10.13475501,53.52708568
77,0,-10.14313717,53.5385196
77,0,-10.15265866,53.54360586
77,0,-10.18175208,53.53864167
77,0,-10.19347083,53.53803132
77,0,-10.20323646,53.54360586
77,0,-10.18028724,53.55548737
77,0,-10.15697181,53.55516185
77,0,-10.13280189,53.55068594
77,0,-10.1076554,53.54979076
77,0,-10.1097306,53.55426667
77,0,-10.1130265,53.56574128
77,0,-10.11510169,53.57029857
77,0,-10.0706681,53.57001374
77,0,-10.02574622,53.56289297
77,0,-10.02000892,53.55898672
77,0,-10.00523841,53.54360586
77,0,-9.995716926,53.54621003
77,0,-9.98167884,53.55878327
77,0,-9.971058723,53.56289297
77,0,-10.03189043,53.58714427
77,0,-10.04678301,53.59926992
77,0,-10.00865638,53.60443757
77,0,-9.93073483,53.5997989
77,0,-9.902251757,53.60443757
77,0,-9.867909309,53.61737702
77,0,-9.854400194,53.61810944
77,0,-9.843902148,53.61546459
77,0,-9.822865364,53.60643138
77,0,-9.775054491,53.60130443
77,0,-9.696766731,53.59821198
77,0,-9.696766731,53.60443757
77,0,-9.714100715,53.60984935
77,0,-9.783762174,53.60626862
77,0,-9.827259895,53.61619701
77,0,-9.908436653,53.64606354
77,0,-9.922678189,53.69074128
77,0,-9.916737434,53.71210358
77,0,-9.905669726,53.7285017
77,0,-9.89952552,53.74384186
77,0,-9.908436653,53.76211172
77,0,-9.898915168,53.76605866
77,0,-9.860991991,53.77016836
77,0,-9.833892382,53.77635326
77,0,-9.810210741,53.77806224
77,0,-9.799468554,53.78025951
77,0,-9.789214648,53.78660716
77,0,-9.783436653,53.78709545
77,0,-9.763172981,53.77924226
77,0,-9.752023892,53.77635326
77,0,-9.566395637,53.79629141
77,0,-9.566395637,53.80365632
77,0,-9.581532356,53.80532461
77,0,-9.621652799,53.81732819
77,0,-9.616281705,53.81940339
77,0,-9.612131314,53.82160065
77,0,-9.607533332,53.82339102
77,0,-9.601144986,53.82416413
77,0,-9.601144986,53.83100007
77,0,-9.605458137,53.83917878
77,0,-9.59483802,53.84821198
77,0,-9.560210741,53.86513907
77,0,-9.568348762,53.86554597
77,0,-9.58690345,53.871975
77,0,-9.578928189,53.87612539
77,0,-9.572824674,53.88222891
77,0,-9.568592903,53.8900821
77,0,-9.566395637,53.89931875
77,0,-9.573109504,53.89850495
77,0,-9.577381965,53.89752839
77,0,-9.581450976,53.89573802
77,0,-9.58690345,53.89248282
77,0,-9.615467903,53.89883047
77,0,-9.758168098,53.89931875
77,0,-9.85659746,53.86627839
77,0,-9.910755989,53.85871003
77,0,-9.943755663,53.8793806
77,0,-9.931385871,53.8851586
77,0,-9.925160286,53.91303132
77,0,-9.908436653,53.92035554
77,0,-9.91128496,53.92959219
77,0,-9.911610481,53.93398672
77,0,-9.908436653,53.94086335
77,0,-9.908436653,53.94708893
77,0,-9.915882942,53.94708893
77,0,-9.915882942,53.95384349
77,0,-9.868031379,53.96137116
77,0,-9.859242317,53.95868561
77,0,-9.83706621,53.94916413
77,0,-9.823353645,53.94708893
77,0,-9.811634895,53.94171784
77,0,-9.807606575,53.91828034
77,0,-9.796050585,53.91290925
77,0,-9.787505663,53.91608308
77,0,-9.787831184,53.92426179
77,0,-9.789540168,53.93524811
77,0,-9.785511848,53.94708893
77,0,-9.794911262,53.95307038
77,0,-9.803089973,53.96051667
77,0,-9.812652148,53.96629466
77,0,-9.826486783,53.96759675
77,0,-9.826486783,53.96137116
77,0,-9.820220507,53.95384349
77,0,-9.831695116,53.9562849
77,0,-9.838531054,53.96356843
77,0,-9.850209114,53.98847077
77,0,-9.849517382,53.99331289
77,0,-9.849598762,53.99750397
77,0,-9.854400194,54.0023461
77,0,-9.860829231,54.00311921
77,0,-9.877674934,54.00189851
77,0,-9.881092903,54.00535716
77,0,-9.884388801,54.01166413
77,0,-9.89167233,54.01707591
77,0,-9.898915168,54.02533601
77,0,-9.902251757,54.04018789
77,0,-9.897694465,54.05512116
77,0,-9.886708137,54.05971914
77,0,-9.873443163,54.06220124
77,0,-9.861887174,54.07123444
77,0,-9.875884569,54.07485586
77,0,-9.87608802,54.08063386
77,0,-9.867339648,54.08673737
77,0,-9.854400194,54.09105052
77,0,-9.861887174,54.09788646
77,0,-9.833892382,54.112128
77,0,-9.843495246,54.11701081
77,0,-9.855091926,54.11737702
77,0,-9.881092903,54.112128
77,0,-9.878570116,54.10394929
77,0,-9.879709439,54.10024649
77,0,-9.884999153,54.0989444
77,0,-9.895375129,54.09788646
77,0,-9.895375129,54.09105052
77,0,-9.888539192,54.09105052
77,0,-9.917388476,54.06972891
77,0,-9.945546028,54.06622956
77,0,-9.970692512,54.07855866
77,0,-9.990956184,54.10468171
77,0,-9.971547004,54.10423412
77,0,-9.926380989,54.112128
77,0,-9.908436653,54.11835358
77,0,-9.938872851,54.13165925
77,0,-9.951079882,54.14126211
77,0,-9.956857877,54.15314362
77,0,-9.95034746,54.15070222
77,0,-9.936634895,54.1478946
77,0,-9.930083788,54.14569733
77,0,-9.942738411,54.15745677
77,0,-9.977284309,54.18048737
77,0,-9.963775194,54.17495352
77,0,-9.952015754,54.174628
77,0,-9.94253496,54.17890046
77,0,-9.936350064,54.18732331
77,0,-9.988189257,54.21312084
77,0,-10.01089433,54.21832917
77,0,-10.02574622,54.20774974
77,0,-10.011464,54.19708893
77,0,-10.01699785,54.18866608
77,0,-10.03380286,54.18471914
77,0,-10.0529679,54.18732331
77,0,-10.04405677,54.17698802
77,0,-10.03937741,54.17365143
77,0,-10.03937741,54.1668155
77,0,-10.05353756,54.1680362
77,0,-10.06578529,54.1664086
77,0,-10.08714759,54.15932852
77,0,-10.08714759,54.15314362
77,0,-10.07412676,54.15021393
77,0,-10.06916256,54.14427318
77,0,-10.06663978,54.12518952
77,0,-10.0751847,54.12494538
77,0,-10.09459388,54.11835358
77,0,-10.08145098,54.11298249
77,0,-10.06908118,54.10366446
77,0,-10.06688392,54.09491608
77,0,-10.08397376,54.09105052
77,0,-10.10260983,54.09178295
77,0,-10.11742103,54.09589265
77,0,-10.1265763,54.10602448
77,0,-10.12816321,54.12518952
77,0,-10.12222246,54.13703034
77,0,-10.09959876,54.16547272
77,0,-10.09459388,54.17698802
77,0,-10.0912166,54.19497305
77,0,-10.08275306,54.20327383
77,0,-10.07144121,54.20970287
77,0,-10.05980384,54.22207266
77,0,-10.09113522,54.22247956
77,0,-10.10383053,54.22622305
77,0,-10.11510169,54.2350528
77,0,-10.09605872,54.23517487
77,0,-10.08702552,54.24433015
77,0,-10.08153236,54.25747305
77,0,-10.07347571,54.2691918
77,0,-10.06248939,54.27505117
77,0,-10.01829993,54.29026927
77,0,-10.01423092,54.29450104
77,0,-10.01183021,54.299628
77,0,-10.00763913,54.30353425
77,0,-9.997792121,54.30394115
77,0,-9.991932746,54.30068594
77,0,-9.989735481,54.29474518
77,0,-9.988352017,54.28831615
77,0,-9.984730598,54.28351472
77,0,-9.971791145,54.27724844
77,0,-9.954497851,54.27195873
77,0,-9.936838345,54.27069733
77,0,-9.922678189,54.2765974
77,0,-9.91535397,54.26874421
77,0,-9.90721595,54.26447175
77,0,-9.898304817,54.26447175
77,0,-9.888539192,54.2691918
77,0,-9.886870898,54.26605866
77,0,-9.887033658,54.26447175
77,0,-9.885975715,54.26373933
77,0,-9.881092903,54.2630069
77,0,-9.9033097,54.2379418
77,0,-9.927154101,54.22675202
77,0,-9.952015754,54.2285017
77,0,-9.977284309,54.24249909
77,0,-9.983631965,54.22296784
77,0,-9.968129036,54.21702709
77,0,-9.944447395,54.21605052
77,0,-9.926380989,54.21112702
77,0,-9.909901496,54.20441315
77,0,-9.896107551,54.2116153
77,0,-9.882883267,54.22288646
77,0,-9.868031379,54.22821686
77,0,-9.881662564,54.24038321
77,0,-9.875152148,54.25649649
77,0,-9.858998176,54.27057526
77,0,-9.843861457,54.2765974
77,0,-9.822132942,54.27293529
77,0,-9.787098762,54.25775788
77,0,-9.765004036,54.25556061
77,0,-9.770863411,54.26414623
77,0,-9.778675911,54.2695987
77,0,-9.799183723,54.2765974
77,0,-9.799183723,54.28351472
77,0,-9.789418098,54.28583405
77,0,-9.780018684,54.28628164
77,0,-9.758168098,54.28351472
77,0,-9.776844856,54.28998444
77,0,-9.82921302,54.29686107
77,0,-9.840077278,54.30707429
77,0,-9.846018033,54.32143789
77,0,-9.843983528,54.32876211
77,0,-9.785511848,54.33808015
77,0,-9.764312304,54.33490632
77,0,-9.726307746,54.32078685
77,0,-9.706939257,54.31761302
77,0,-9.535389778,54.31020742
77,0,-9.524281379,54.31134675
77,0,-9.505523241,54.31639232
77,0,-9.494374153,54.31761302
77,0,-9.485707161,54.31586335
77,0,-9.471913215,54.30707429
77,0,-9.463978645,54.30394115
77,0,-9.384510871,54.29718659
77,0,-9.374826627,54.29873282
77,0,-9.362619595,54.30272045
77,0,-9.351144986,54.30817292
77,0,-9.343617317,54.31391022
77,0,-9.334217903,54.31830476
77,0,-9.322010871,54.31708405
77,0,-9.277251757,54.30459219
77,0,-9.268422004,54.30394115
77,0,-9.260975715,54.29970938
77,0,-9.252837694,54.28095124
77,0,-9.247670051,54.2765974
77,0,-9.229888476,54.27846914
77,0,-9.219634569,54.28058503
77,0,-9.217600064,54.28351472
77,0,-9.211008267,54.27562084
77,0,-9.209462043,54.2675642
77,0,-9.21198483,54.26044343
77,0,-9.217600064,54.25556061
77,0,-9.217600064,54.24872468
77,0,-9.195871549,54.24249909
77,0,-9.195871549,54.2350528
77,0,-9.215077278,54.22711823
77,0,-9.210357226,54.21784089
77,0,-9.161976692,54.19204336
77,0,-9.149322069,54.18060944
77,0,-9.141224739,54.16535065
77,0,-9.141224739,54.14569733
77,0,-9.134999153,54.14569733
77,0,-9.134185351,54.16376374
77,0,-9.130360481,54.17910391
77,0,-9.128895637,54.19306061
77,0,-9.134999153,54.20774974
77,0,-9.112538215,54.21332429
77,0,-9.090199348,54.22662995
77,0,-9.072987434,54.24677155
77,0,-9.066070116,54.2728946
77,0,-9.051258918,54.28949616
77,0,-9.017486132,54.29189688
77,0,-8.956857877,54.28351472
77,0,-8.949859179,54.28485749
77,0,-8.944406705,54.28823477
77,0,-8.939035611,54.28998444
77,0,-8.927561002,54.28412507
77,0,-8.910227017,54.27789948
77,0,-8.894195116,54.27448151
77,0,-8.871815559,54.26512279
77,0,-8.85659746,54.2630069
77,0,-8.807362434,54.2630069
77,0,-8.785633918,54.26683177
77,0,-8.765126106,54.2765974
77,0,-8.737456835,54.26410554
77,0,-8.676421679,54.27130768
77,0,-8.648345507,54.2630069
77,0,-8.642486132,54.25360749
77,0,-8.639556444,54.24209219
77,0,-8.633290168,54.23236726
77,0,-8.605051236,54.22565339
77,0,-8.593495246,54.21906159
77,0,-8.572661913,54.20034414
77,0,-8.559315559,54.20661042
77,0,-8.543853319,54.20864492
77,0,-8.511219856,54.20774974
77,0,-8.511219856,54.21454499
77,0,-8.525542773,54.21889883
77,0,-8.543609179,54.22215404
77,0,-8.559234179,54.22772858
77,0,-8.565825976,54.23883698
77,0,-8.572132942,54.24652741
77,0,-8.587310351,54.2523461
77,0,-8.605620898,54.25556061
77,0,-8.621001757,54.25556061
77,0,-8.621001757,54.2630069
77,0,-8.6142472,54.26780834
77,0,-8.60265052,54.27968985
77,0,-8.593739387,54.28351472
77,0,-8.571685351,54.27716706
77,0,-8.558216926,54.27521393
77,0,-8.552235481,54.28009675
77,0,-8.540760871,54.28436921
77,0,-8.470285611,54.2765974
77,0,-8.485951301,54.28864167
77,0,-8.504139778,54.29718659
77,0,-8.523345507,54.30223216
77,0,-8.542307095,54.30394115
77,0,-8.562652148,54.30304597
77,0,-8.569813606,54.30573151
77,0,-8.572661913,54.31391022
77,0,-8.567209439,54.32416413
77,0,-8.554798957,54.32147858
77,0,-8.531727668,54.31020742
77,0,-8.511708137,54.31736888
77,0,-8.519154426,54.32672761
77,0,-8.540516731,54.33466218
77,0,-8.562123176,54.33808015
77,0,-8.66136634,54.33803946
77,0,-8.666818814,54.34121328
77,0,-8.668283658,54.35175202
77,0,-8.663889127,54.35927969
77,0,-8.653797981,54.36587149
77,0,-8.64175371,54.37042878
77,0,-8.612863736,54.37547435
77,0,-8.496571418,54.42348867
77,0,-8.480132616,54.42682526
77,0,-8.474110481,54.42999909
77,0,-8.471262174,54.43789297
77,0,-8.470285611,54.45783112
77,0,-8.466704882,54.47500235
77,0,-8.459217903,54.47186921
77,0,-8.451893684,54.46100495
77,0,-8.449126757,54.45477936
77,0,-8.445139127,54.45392487
77,0,-8.443755663,54.45343659
77,0,-8.443023241,54.44733308
77,0,-8.413929817,54.45954011
77,0,-8.384185351,54.46824779
77,0,-8.381662564,54.46857331
77,0,-8.300119595,54.47797272
77,0,-8.287342903,54.47943757
77,0,-8.242095507,54.49774811
77,0,-8.210194465,54.5019392
77,0,-8.210194465,54.50942617
77,0,-8.24327552,54.51019929
77,0,-8.257964648,54.51422761
77,0,-8.270985481,54.52366771
77,0,-8.216379361,54.55036042
77,0,-8.218861457,54.5697696
77,0,-8.172515429,54.59446849
77,0,-8.175404426,54.61928946
77,0,-8.164662239,54.61530183
77,0,-8.157622851,54.61082591
77,0,-8.150054491,54.60712311
77,0,-8.137562629,54.60561758
77,0,-8.12608802,54.63788483
77,0,-8.120838996,54.64655183
77,0,-8.123890754,54.64862702
77,0,-8.124908007,54.64891185
77,0,-8.125599739,54.64960358
77,0,-8.127674934,54.65277741
77,0,-8.146799283,54.64207591
77,0,-8.166656054,54.63613516
77,0,-8.234934049,54.6293806
77,0,-8.271311002,54.61200593
77,0,-8.292103645,54.60561758
77,0,-8.292103645,54.61180248
77,0,-8.281727668,54.62055085
77,0,-8.280344205,54.62962474
77,0,-8.287261523,54.6367862
77,0,-8.3017472,54.63979727
77,0,-8.316761848,54.63544343
77,0,-8.342355924,54.61615632
77,0,-8.367827929,54.60862865
77,0,-8.414540168,54.57835521
77,0,-8.427967903,54.57172272
77,0,-8.442046679,54.56671784
77,0,-8.456613736,54.56464265
77,0,-8.456613736,54.57078685
77,0,-8.432281054,54.58779532
77,0,-8.417103645,54.59516022
77,0,-8.398182746,54.5981306
77,0,-8.384755012,54.60565827
77,0,-8.3876847,54.61985912
77,0,-8.400054491,54.6285668
77,0,-8.41502845,54.61928946
77,0,-8.421864387,54.61928946
77,0,-8.418690559,54.6413028
77,0,-8.431630012,54.6413028
77,0,-8.448312955,54.62763093
77,0,-8.456613736,54.60871003
77,0,-8.461537239,54.60285065
77,0,-8.472075976,54.60785554
77,0,-8.48176022,54.61595287
77,0,-8.486195442,54.62295157
77,0,-8.485218879,54.62738679
77,0,-8.486154752,54.63129304
77,0,-8.494130012,54.63296133
77,0,-8.500803189,54.63202546
77,0,-8.511301236,54.627753
77,0,-8.517486132,54.62612539
77,0,-8.541737434,54.62523021
77,0,-8.553456184,54.62262604
77,0,-8.564035611,54.6088321
77,0,-8.576771614,54.61090729
77,0,-8.596913215,54.61928946
77,0,-8.672596809,54.61945222
77,0,-8.690012174,54.62612539
77,0,-8.681955533,54.63580964
77,0,-8.691395637,54.6413028
77,0,-8.774159309,54.65985749
77,0,-8.791818814,54.65961335
77,0,-8.788441536,54.66339753
77,0,-8.78636634,54.66697826
77,0,-8.783436653,54.67039623
77,0,-8.778146939,54.67389558
77,0,-8.778146939,54.68008047
77,0,-8.791086392,54.6848819
77,0,-8.797759569,54.69196198
77,0,-8.795521614,54.69843171
77,0,-8.781564908,54.70123933
77,0,-8.766957161,54.70221589
77,0,-8.75519772,54.70575593
77,0,-8.747425911,54.71308015
77,0,-8.744618293,54.72508373
77,0,-8.733265754,54.7326114
77,0,-8.662098762,54.76264069
77,0,-8.636586067,54.76845938
77,0,-8.53620358,54.76691315
77,0,-8.483713345,54.75678132
77,0,-8.456613736,54.75641511
77,0,-8.456613736,54.76264069
77,0,-8.526600715,54.77277253
77,0,-8.545399543,54.78375886
77,0,-8.529896614,54.78807201
77,0,-8.484934049,54.78937409
77,0,-8.473378059,54.78681061
77,0,-8.460804817,54.77484772
77,0,-8.444691536,54.76312897
77,0,-8.426665819,54.75722891
77,0,-8.408192512,54.76264069
77,0,-8.461293098,54.79352448
77,0,-8.498890754,54.80121491
77,0,-8.534982877,54.8164737
77,0,-8.558420377,54.81785716
77,0,-8.554351366,54.82754141
77,0,-8.546986457,54.82990143
77,0,-8.537098762,54.82977936
77,0,-8.524891731,54.83152904
77,0,-8.515126106,54.83600495
77,0,-8.501861132,54.846503
77,0,-8.490712043,54.85199616
77,0,-8.471018033,54.84052155
77,0,-8.449086067,54.83942292
77,0,-8.401966926,54.84454987
77,0,-8.346262174,54.8316918
77,0,-8.325672981,54.83152904
77,0,-8.325672981,54.83832429
77,0,-8.343251106,54.8399112
77,0,-8.365386523,54.84540436
77,0,-8.381337043,54.8559431
77,0,-8.380848762,54.87250397
77,0,-8.366688606,54.88108959
77,0,-8.327381965,54.87702058
77,0,-8.312652148,54.87933991
77,0,-8.325835741,54.88580964
77,0,-8.33702552,54.9036319
77,0,-8.350453254,54.90729401
77,0,-8.368804491,54.9081892
77,0,-8.374012825,54.90729401
77,0,-8.378163215,54.90277741
77,0,-8.379790819,54.89573802
77,0,-8.38011634,54.88922761
77,0,-8.380848762,54.88617585
77,0,-8.409291145,54.88703034
77,0,-8.432606575,54.90155671
77,0,-8.450795051,54.92206452
77,0,-8.463449674,54.94082266
77,0,-8.45042884,54.94627513
77,0,-8.440907356,54.94342683
77,0,-8.431507942,54.93768952
77,0,-8.418446418,54.93455638
77,0,-8.404611783,54.93569571
77,0,-8.391346809,54.93866608
77,0,-8.366566536,54.94818757
77,0,-8.396148241,54.95526765
77,0,-8.418609179,54.96808503
77,0,-8.456613736,54.99542878
77,0,-8.456613736,55.00287507
77,0,-8.448109504,55.00763581
77,0,-8.437733528,55.00983308
77,0,-8.426421679,55.00861237
77,0,-8.41502845,55.00287507
77,0,-8.404693163,55.01288483
77,0,-8.401966926,55.01654694
77,0,-8.408192512,55.01654694
77,0,-8.403187629,55.03066641
77,0,-8.395253059,55.03314851
77,0,-8.385324674,55.03241608
77,0,-8.374012825,55.03636302
77,0,-8.354481575,55.06053295
77,0,-8.347401496,55.06427643
77,0,-8.337880012,55.05841706
77,0,-8.335072395,55.03506094
77,0,-8.325672981,55.03021882
77,0,-8.319976366,55.03432852
77,0,-8.31358802,55.05267976
77,0,-8.305165168,55.05805085
77,0,-8.316517707,55.08746979
77,0,-8.320423957,55.10492585
77,0,-8.316029426,55.11273835
77,0,-8.304351366,55.11920808
77,0,-8.288400845,55.15013255
77,0,-8.27847246,55.16054922
77,0,-8.26301022,55.16107819
77,0,-8.206532356,55.14687735
77,0,-8.188384569,55.14899323
77,0,-8.157622851,55.15839265
77,0,-8.141265429,55.16054922
77,0,-8.147531705,55.15176016
77,0,-8.154286262,55.14524974
77,0,-8.159575976,55.13873933
77,0,-8.161732551,55.12946198
77,0,-8.156483528,55.12449779
77,0,-8.144683398,55.1301944
77,0,-8.114857551,55.15473054
77,0,-8.054269986,55.17694733
77,0,-8.034820116,55.18097565
77,0,-8.020985481,55.18878815
77,0,-8.011789517,55.2050642
77,0,-7.999582486,55.21963125
77,0,-7.976796028,55.2219099
77,0,-7.9501847,55.21027253
77,0,-7.958648241,55.19920482
77,0,-8.004139778,55.18097565
77,0,-8.004139778,55.17413972
77,0,-7.96198483,55.18720124
77,0,-7.955718554,55.18471914
77,0,-7.949045377,55.17983633
77,0,-7.933990038,55.18065013
77,0,-7.918039517,55.18451569
77,0,-7.908558723,55.18842194
77,0,-7.894886848,55.17413972
77,0,-7.894886848,55.16791413
77,0,-7.898793098,55.15639883
77,0,-7.890451627,55.15827058
77,0,-7.875559049,55.16494375
77,0,-7.860096809,55.16791413
77,0,-7.865061002,55.15814851
77,0,-7.872873502,55.1515974
77,0,-7.882964648,55.14793529
77,0,-7.894886848,55.14687735
77,0,-7.894886848,55.1400821
77,0,-7.876535611,55.14052969
77,0,-7.865223762,55.13849518
77,0,-7.8564347,55.13898347
77,0,-7.846506314,55.14687735
77,0,-7.834706184,55.16498444
77,0,-7.837554491,55.1758487
77,0,-7.860096809,55.19464753
77,0,-7.866118944,55.2149112
77,0,-7.850249804,55.22719961
77,0,-7.823963996,55.23859284
77,0,-7.798695442,55.25608959
77,0,-7.796050585,55.25104401
77,0,-7.795033332,55.25088125
77,0,-7.791249153,55.24868399
77,0,-7.814198371,55.20184968
77,0,-7.815744595,55.19464753
77,0,-7.81371009,55.19285716
77,0,-7.810454882,55.18870677
77,0,-7.805572069,55.18414948
77,0,-7.798695442,55.18097565
77,0,-7.789784309,55.18085358
77,0,-7.779937304,55.18744538
77,0,-7.77074134,55.18842194
77,0,-7.757313606,55.18475983
77,0,-7.736643033,55.1766625
77,0,-7.717600064,55.16657136
77,0,-7.709299283,55.15713125
77,0,-7.707386848,55.15346914
77,0,-7.698557095,55.14036693
77,0,-7.695627408,55.13320547
77,0,-7.695952929,55.12604401
77,0,-7.701079882,55.10814037
77,0,-7.702504036,55.09906647
77,0,-7.694732226,55.10805899
77,0,-7.678822395,55.13446686
77,0,-7.671701627,55.1400821
77,0,-7.668202278,55.14720287
77,0,-7.674712694,55.16303132
77,0,-7.684071418,55.17853425
77,0,-7.688832161,55.18471914
77,0,-7.690337694,55.19452546
77,0,-7.695057746,55.20746491
77,0,-7.703602668,55.21845124
77,0,-7.71605384,55.2219099
77,0,-7.72394772,55.21458568
77,0,-7.721994595,55.20026276
77,0,-7.715402799,55.1848819
77,0,-7.709299283,55.17413972
77,0,-7.723133918,55.17572663
77,0,-7.732818163,55.18146393
77,0,-7.741037564,55.18862539
77,0,-7.750233528,55.19464753
77,0,-7.779652473,55.19965241
77,0,-7.791737434,55.20600007
77,0,-7.788156705,55.21857331
77,0,-7.760853645,55.25043366
77,0,-7.760853645,55.25608959
77,0,-7.725087043,55.25267162
77,0,-7.709299283,55.25608959
77,0,-7.673491991,55.27387116
77,0,-7.660878059,55.27655671
77,0,-7.643950976,55.27277253
77,0,-7.633290168,55.26308828
77,0,-7.625314908,55.2531599
77,0,-7.616525845,55.24868399
77,0,-7.611398892,55.24140046
77,0,-7.613189257,55.22577546
77,0,-7.617502408,55.21059805
77,0,-7.619943814,55.20490143
77,0,-7.61449134,55.1959903
77,0,-7.601470507,55.18927643
77,0,-7.572743293,55.18097565
77,0,-7.572255012,55.16917552
77,0,-7.564116991,55.15574779
77,0,-7.552479621,55.14468008
77,0,-7.541411913,55.1400821
77,0,-7.527821418,55.13255443
77,0,-7.525786913,55.11615632
77,0,-7.531605598,55.09967683
77,0,-7.541411913,55.09223054
77,0,-7.556385871,55.08974844
77,0,-7.568226692,55.08368561
77,0,-7.586415168,55.07111237
77,0,-7.641021288,55.05068594
77,0,-7.641021288,55.04385
77,0,-7.581166145,55.0504418
77,0,-7.561838345,55.04450104
77,0,-7.572743293,55.02338288
77,0,-7.584584114,55.01605866
77,0,-7.634185351,54.99542878
77,0,-7.667551236,54.9682071
77,0,-7.681385871,54.96124909
77,0,-7.681385871,54.95441315
77,0,-7.661488411,54.95795319
77,0,-7.643381314,54.96527741
77,0,-7.548451301,55.01845938
77,0,-7.537993944,55.01992422
77,0,-7.529367642,55.0307071
77,0,-7.509266731,55.03595612
77,0,-7.486317512,55.03925202
77,0,-7.469105598,55.04385
77,0,-7.456166145,55.05613841
77,0,-7.450021939,55.07233308
77,0,-7.45441647,55.08624909
77,0,-7.472767707,55.09223054
77,0,-7.47752845,55.09638093
77,0,-7.473378059,55.10545482
77,0,-7.462880012,55.1195336
77,0,-7.462880012,55.14345938
77,0,-7.47004147,55.14516836
77,0,-7.510080533,55.18097565
77,0,-7.533680793,55.19236888
77,0,-7.541411913,55.1980655
77,0,-7.545643684,55.20477936
77,0,-7.549549934,55.21539948
77,0,-7.549387174,55.22516511
77,0,-7.527088996,55.23676179
77,0,-7.516224739,55.25413646
77,0,-7.513579882,55.27435944
77,0,-7.524322069,55.29026927
77,0,-7.507394986,55.28912995
77,0,-7.492746549,55.28534577
77,0,-7.478586392,55.28392162
77,0,-7.462880012,55.29026927
77,0,-7.465565559,55.29360586
77,0,-7.466420051,55.29584382
77,0,-7.467030403,55.29865143
77,0,-7.469105598,55.30390046
77,0,-7.449208137,55.29401276
77,0,-7.427967903,55.28656647
77,0,-7.405913866,55.28693268
77,0,-7.367787239,55.31061433
77,0,-7.347523567,55.31427643
77,0,-7.327504036,55.30849844
77,0,-7.312082486,55.29026927
77,0,-7.33315996,55.28961823
77,0,-7.339955207,55.29026927
77,0,-7.320871549,55.28217194
77,0,-7.298817512,55.27627188
77,0,-7.276600715,55.27582429
77,0,-7.256743944,55.284003
77,0,-7.320668098,55.31329987
77,0,-7.350697395,55.33519115
77,0,-7.353016731,55.35854727
77,0,-7.379546679,55.36766185
77,0,-7.39159095,55.37372468
77,0,-7.400217252,55.38027578
77,0,-7.384429491,55.3863793
77,0,-7.366322395,55.38397858
77,0,-7.332508918,55.3727888
77,0,-7.263579882,55.35854727
77,0,-7.24730384,55.3571638
77,0,-7.208851692,55.34511953
77,0,-7.195423957,55.33860912
77,0,-7.144154426,55.29364655
77,0,-7.129058398,55.28583405
77,0,-7.07933509,55.27265046
77,0,-7.041900194,55.26886628
77,0,-6.996490038,55.25771719
77,0,-6.975697395,55.24868399
77,0,-6.953521288,55.25433991
77,0,-6.939564582,55.23908112
77,0,-6.942779101,55.21857331
77,0,-6.972564257,55.2083194
77,0,-7.000640429,55.20514558
77,0,-7.034087694,55.19684479
77,0,-7.065744595,55.18496328
77,0,-7.099761523,55.16547272
77,0,-7.132313606,55.15546296
77,0,-7.159494595,55.1507836
77,0,-7.17284095,55.14350007
77,0,-7.216623502,55.10834382
77,0,-7.232289192,55.09186433
77,0,-7.244984504,55.07343171
77,0,-7.24710039,55.06932201
